FID,Latitude,Longitude,NAME,SUBSET,FEAT_TYPE,WATER,STATUS,Timemin
1877,47.671251299999994,-122.177971, , , , , ,15.0
1878,47.671251299999994,-122.167971, , , , , ,17.0
1879,47.671251299999994,-122.15797099999999, , , , , ,17.0
1880,47.671251299999994,-122.147971, , , , , ,17.0
1881,47.671251299999994,-122.137971, , , , , ,17.0
1882,47.671251299999994,-122.127971, , , , , ,16.0
1883,47.671251299999994,-122.117971, , , , , ,17.0
1884,47.671251299999994,-122.10797099999999, , , , , ,17.0
1885,47.671251299999994,-122.097971, , , , , ,19.0
1886,47.671251299999994,-122.087971, , , , , ,19.0
1887,47.671251299999994,-122.07797099999999, , , , , ,21.0
1888,47.671251299999994,-122.067971, , , , , ,21.0
1889,47.671251299999994,-122.057971, , , , , ,22.0
1890,47.671251299999994,-122.04797099999999, , , , , ,24.0
1891,47.671251299999994,-122.037971, , , , , ,26.0
1892,47.671251299999994,-122.027971, , , , , ,27.0
1893,47.671251299999994,-122.017971, , , , , ,28.0
1894,47.671251299999994,-122.007971, , , , , ,31.0
1895,47.671251299999994,-121.99797099999999, , , , , ,32.0
1896,47.671251299999994,-121.987971, , , , , ,35.0
1897,47.671251299999994,-121.977971, , , , , ,32.0
1898,47.671251299999994,-121.96797099999999, , , , , ,34.0
1899,47.671251299999994,-121.957971, , , , , ,35.0
1900,47.671251299999994,-121.947971, , , , , ,39.0
1901,47.661251299999996,-122.68797099999999, , , , , ,81.0
1902,47.661251299999996,-122.677971, , , , , ,82.0
1903,47.661251299999996,-122.667971, , , , , ,83.0
1904,47.661251299999996,-122.65797099999999, , , , , ,84.0
1905,47.661251299999996,-122.647971, , , , , ,84.0
1906,47.661251299999996,-122.637971, , , , , ,86.0
1907,47.661251299999996,-122.627971, , , , , ,87.0
1908,47.661251299999996,-122.617971, , , , , ,86.0
1909,47.661251299999996,-122.587971, , , , , ,68.0
1910,47.661251299999996,-122.57797099999999, , , , , ,66.0
1911,47.661251299999996,-122.567971, , , , , ,63.0
1912,47.661251299999996,-122.557971, , , , , ,62.0
1913,47.661251299999996,-122.54797099999999, , , , , ,62.0
1914,47.661251299999996,-122.537971, , , , , ,61.0
1915,47.661251299999996,-122.527971, , , , , ,59.0
1916,47.661251299999996,-122.517971, , , , , ,59.0
1917,47.661251299999996,-122.507971, , , , , ,62.0
1918,47.661251299999996,-122.427971, , , , , ,18.0
1919,47.661251299999996,-122.417971, , , , , ,16.0
1920,47.661251299999996,-122.40797099999999, , , , , ,14.0
1921,47.661251299999996,-122.397971, , , , , ,13.0
1922,47.661251299999996,-122.387971, , , , , ,12.0
1923,47.661251299999996,-122.377971, , , , , ,11.0
1924,47.661251299999996,-122.367971, , , , , ,9.0
1925,47.661251299999996,-122.35797099999999, , , , , ,8.0
1926,47.661251299999996,-122.347971, , , , , ,6.0
1927,47.661251299999996,-122.337971, , , , , ,4.0
1928,47.661251299999996,-122.32797099999999, , , , , ,3.0
1929,47.661251299999996,-122.317971, , , , , ,2.0
1930,47.661251299999996,-122.307971, , , , , ,1.0
1931,47.661251299999996,-122.29797099999999, , , , , ,2.0
1932,47.661251299999996,-122.287971, , , , , ,3.0
1933,47.661251299999996,-122.277971, , , , , ,5.0
1934,47.661251299999996,-122.267971, , , , , ,7.0
1935,47.661251299999996,-122.197971, , , , , ,13.0
1936,47.661251299999996,-122.18797099999999, , , , , ,15.0
1937,47.661251299999996,-122.177971, , , , , ,16.0
1938,47.661251299999996,-122.167971, , , , , ,17.0
1939,47.661251299999996,-122.15797099999999, , , , , ,18.0
1940,47.661251299999996,-122.147971, , , , , ,17.0
1941,47.661251299999996,-122.137971, , , , , ,17.0
1942,47.661251299999996,-122.127971, , , , , ,17.0
1943,47.661251299999996,-122.117971, , , , , ,20.0
1944,47.661251299999996,-122.10797099999999, , , , , ,20.0
1945,47.661251299999996,-122.097971, , , , , ,18.0
1946,47.661251299999996,-122.087971, , , , , ,19.0
1947,47.661251299999996,-122.07797099999999, , , , , ,20.0
1948,47.661251299999996,-122.067971, , , , , ,24.0
1949,47.661251299999996,-122.057971, , , , , ,23.0
1950,47.661251299999996,-122.04797099999999, , , , , ,25.0
1951,47.661251299999996,-122.037971, , , , , ,26.0
1952,47.661251299999996,-122.027971, , , , , ,28.0
1953,47.661251299999996,-122.017971, , , , , ,26.0
1954,47.661251299999996,-122.007971, , , , , ,27.0
1955,47.661251299999996,-121.99797099999999, , , , , ,29.0
1956,47.661251299999996,-121.987971, , , , , ,34.0
1957,47.661251299999996,-121.977971, , , , , ,34.0
1958,47.661251299999996,-121.96797099999999, , , , , ,33.0
1959,47.661251299999996,-121.957971, , , , , ,34.0
1960,47.661251299999996,-121.947971, , , , , ,36.0
1961,47.6512513,-122.68797099999999, , , , , ,81.0
1962,47.6512513,-122.677971, , , , , ,82.0
1963,47.6512513,-122.667971, , , , , ,84.0
1964,47.6512513,-122.65797099999999, , , , , ,82.0
1965,47.6512513,-122.647971, , , , , ,83.0
1966,47.6512513,-122.637971, , , , , ,82.0
1967,47.6512513,-122.627971, , , , , ,83.0
1968,47.6512513,-122.57797099999999, , , , , ,64.0
1969,47.6512513,-122.567971, , , , , ,64.0
1970,47.6512513,-122.557971, , , , , ,65.0
1971,47.6512513,-122.54797099999999, , , , , ,63.0
1972,47.6512513,-122.537971, , , , , ,62.0
1973,47.6512513,-122.527971, , , , , ,59.0
1974,47.6512513,-122.417971, , , , , ,18.0
1975,47.6512513,-122.40797099999999, , , , , ,16.0
1976,47.6512513,-122.397971, , , , , ,15.0
1977,47.6512513,-122.387971, , , , , ,13.0
1978,47.6512513,-122.377971, , , , , ,11.0
1979,47.6512513,-122.367971, , , , , ,9.0
1980,47.6512513,-122.347971, , , , , ,7.0
1981,47.6512513,-122.337971, , , , , ,5.0
1982,47.6512513,-122.307971, , , , , ,2.0
1983,47.6512513,-122.29797099999999, , , , , ,4.0
1984,47.6512513,-122.277971, , , , , ,7.0
1985,47.6512513,-122.21797099999999, , , , , ,12.0
1986,47.6512513,-122.197971, , , , , ,12.0
1987,47.6512513,-122.18797099999999, , , , , ,11.0
1988,47.6512513,-122.177971, , , , , ,15.0
1989,47.6512513,-122.167971, , , , , ,17.0
1990,47.6512513,-122.15797099999999, , , , , ,17.0
1991,47.6512513,-122.147971, , , , , ,16.0
1992,47.6512513,-122.137971, , , , , ,17.0
1993,47.6512513,-122.127971, , , , , ,16.0
1994,47.6512513,-122.117971, , , , , ,17.0
1995,47.6512513,-122.10797099999999, , , , , ,18.0
1996,47.6512513,-122.087971, , , , , ,20.0
1997,47.6512513,-122.07797099999999, , , , , ,20.0
1998,47.6512513,-122.067971, , , , , ,24.0
1999,47.6512513,-122.057971, , , , , ,21.0
2000,47.6512513,-122.04797099999999, , , , , ,21.0
2001,47.6512513,-122.037971, , , , , ,23.0
2002,47.6512513,-122.027971, , , , , ,24.0
2003,47.6512513,-122.017971, , , , , ,27.0
2004,47.6512513,-122.007971, , , , , ,29.0
2005,47.6512513,-121.99797099999999, , , , , ,0.0
2006,47.6512513,-121.987971, , , , , ,32.0
2007,47.6512513,-121.977971, , , , , ,32.0
2008,47.6512513,-121.96797099999999, , , , , ,32.0
2009,47.6512513,-121.957971, , , , , ,32.0
2010,47.6512513,-121.947971, , , , , ,59.0
2011,47.6412513,-122.667971, , , , , ,84.0
2012,47.6412513,-122.65797099999999, , , , , ,85.0
2013,47.6412513,-122.647971, , , , , ,84.0
2014,47.6412513,-122.637971, , , , , ,83.0
2015,47.6412513,-122.627971, , , , , ,81.0
2016,47.6412513,-122.617971, , , , , ,84.0
2017,47.6412513,-122.60797099999999, , , , , ,86.0
2018,47.6412513,-122.57797099999999, , , , , ,64.0
2019,47.6412513,-122.567971, , , , , ,62.0
2020,47.6412513,-122.557971, , , , , ,62.0
2021,47.6412513,-122.54797099999999, , , , , ,62.0
2022,47.6412513,-122.537971, , , , , ,61.0
2023,47.6412513,-122.527971, , , , , ,59.0
2024,47.6412513,-122.517971, , , , , ,57.0
2025,47.6412513,-122.507971, , , , , ,59.0
2026,47.6412513,-122.40797099999999, , , , , ,16.0
2027,47.6412513,-122.397971, , , , , ,14.0
2028,47.6412513,-122.387971, , , , , ,14.0
2029,47.6412513,-122.377971, , , , , ,12.0
2030,47.6412513,-122.367971, , , , , ,13.0
2031,47.6412513,-122.35797099999999, , , , , ,9.0
2032,47.6412513,-122.347971, , , , , ,9.0
2033,47.6412513,-122.32797099999999, , , , , ,5.0
2034,47.6412513,-122.317971, , , , , ,4.0
2035,47.6412513,-122.307971, , , , , ,5.0
2036,47.6412513,-122.29797099999999, , , , , ,3.0
2037,47.6412513,-122.287971, , , , , ,6.0
2038,47.6412513,-122.277971, , , , , ,10.0
2039,47.6412513,-122.237971, , , , , ,12.0
2040,47.6412513,-122.227971, , , , , ,9.0
2041,47.6412513,-122.21797099999999, , , , , ,10.0
2042,47.6412513,-122.207971, , , , , ,12.0
2043,47.6412513,-122.197971, , , , , ,9.0
2044,47.6412513,-122.18797099999999, , , , , ,15.0
2045,47.6412513,-122.177971, , , , , ,14.0
2046,47.6412513,-122.167971, , , , , ,15.0
2047,47.6412513,-122.15797099999999, , , , , ,15.0
2048,47.6412513,-122.147971, , , , , ,17.0
2049,47.6412513,-122.137971, , , , , ,16.0
2050,47.6412513,-122.127971, , , , , ,17.0
2051,47.6412513,-122.117971, , , , , ,19.0
2052,47.6412513,-122.10797099999999, , , , , ,18.0
2053,47.6412513,-122.07797099999999, , , , , ,21.0
2054,47.6412513,-122.067971, , , , , ,23.0
2055,47.6412513,-122.057971, , , , , ,23.0
2056,47.6412513,-122.04797099999999, , , , , ,23.0
2057,47.6412513,-122.037971, , , , , ,24.0
2058,47.6412513,-122.027971, , , , , ,22.0
2059,47.6412513,-122.017971, , , , , ,23.0
2060,47.6412513,-122.007971, , , , , ,23.0
2061,47.6412513,-121.99797099999999, , , , , ,29.0
2062,47.6412513,-121.987971, , , , , ,27.0
2063,47.6412513,-121.977971, , , , , ,28.0
2064,47.6412513,-121.96797099999999, , , , , ,29.0
2065,47.6412513,-121.947971, , , , , ,40.0
2066,47.631251299999995,-122.667971, , , , , ,84.0
2067,47.631251299999995,-122.65797099999999, , , , , ,84.0
2068,47.631251299999995,-122.647971, , , , , ,83.0
2069,47.631251299999995,-122.637971, , , , , ,81.0
2070,47.631251299999995,-122.627971, , , , , ,80.0
2071,47.631251299999995,-122.617971, , , , , ,82.0
2072,47.631251299999995,-122.60797099999999, , , , , ,84.0
2073,47.631251299999995,-122.597971, , , , , ,84.0
2074,47.631251299999995,-122.567971, , , , , ,65.0
2075,47.631251299999995,-122.557971, , , , , ,61.0
2076,47.631251299999995,-122.54797099999999, , , , , ,60.0
2077,47.631251299999995,-122.537971, , , , , ,59.0
2078,47.631251299999995,-122.527971, , , , , ,58.0
2079,47.631251299999995,-122.517971, , , , , ,57.0
2080,47.631251299999995,-122.507971, , , , , ,58.0
2081,47.631251299999995,-122.49797099999999, , , , , ,60.0
2082,47.631251299999995,-122.377971, , , , , ,11.0
2083,47.631251299999995,-122.367971, , , , , ,11.0
2084,47.631251299999995,-122.35797099999999, , , , , ,9.0
2085,47.631251299999995,-122.347971, , , , , ,8.0
2086,47.631251299999995,-122.317971, , , , , ,6.0
2087,47.631251299999995,-122.307971, , , , , ,7.0
2088,47.631251299999995,-122.29797099999999, , , , , ,5.0
2089,47.631251299999995,-122.287971, , , , , ,7.0
2090,47.631251299999995,-122.277971, , , , , ,9.0
2091,47.631251299999995,-122.237971, , , , , ,9.0
2092,47.631251299999995,-122.227971, , , , , ,8.0
2093,47.631251299999995,-122.21797099999999, , , , , ,9.0
2094,47.631251299999995,-122.207971, , , , , ,11.0
2095,47.631251299999995,-122.197971, , , , , ,12.0
2096,47.631251299999995,-122.18797099999999, , , , , ,16.0
2097,47.631251299999995,-122.177971, , , , , ,15.0
2098,47.631251299999995,-122.167971, , , , , ,12.0
2099,47.631251299999995,-122.15797099999999, , , , , ,13.0
2100,47.631251299999995,-122.147971, , , , , ,14.0
2101,47.631251299999995,-122.137971, , , , , ,15.0
2102,47.631251299999995,-122.127971, , , , , ,17.0
2103,47.631251299999995,-122.117971, , , , , ,17.0
2104,47.631251299999995,-122.10797099999999, , , , , ,18.0
2105,47.631251299999995,-122.097971, , , , , ,19.0
2106,47.631251299999995,-122.087971, , , , , ,19.0
2107,47.631251299999995,-122.067971, , , , , ,22.0
2108,47.631251299999995,-122.057971, , , , , ,27.0
2109,47.631251299999995,-122.04797099999999, , , , , ,25.0
2110,47.631251299999995,-122.037971, , , , , ,25.0
2111,47.631251299999995,-122.027971, , , , , ,26.0
2112,47.631251299999995,-122.017971, , , , , ,28.0
2113,47.631251299999995,-122.007971, , , , , ,30.0
2114,47.631251299999995,-121.99797099999999, , , , , ,24.0
2115,47.631251299999995,-121.987971, , , , , ,28.0
2116,47.631251299999995,-121.977971, , , , , ,27.0
2117,47.631251299999995,-121.96797099999999, , , , , ,31.0
2118,47.631251299999995,-121.957971, , , , , ,31.0
2119,47.631251299999995,-121.947971, , , , , ,30.0
2120,47.6212513,-122.667971, , , , , ,83.0
2121,47.6212513,-122.65797099999999, , , , , ,84.0
2122,47.6212513,-122.647971, , , , , ,81.0
2123,47.6212513,-122.637971, , , , , ,80.0
2124,47.6212513,-122.627971, , , , , ,80.0
2125,47.6212513,-122.617971, , , , , ,80.0
2126,47.6212513,-122.60797099999999, , , , , ,81.0
2127,47.6212513,-122.597971, , , , , ,83.0
2128,47.6212513,-122.567971, , , , , ,64.0
2129,47.6212513,-122.557971, , , , , ,62.0
2130,47.6212513,-122.54797099999999, , , , , ,60.0
2131,47.6212513,-122.537971, , , , , ,59.0
2132,47.6212513,-122.35797099999999, , , , , ,9.0
2133,47.6212513,-122.347971, , , , , ,7.0
2134,47.6212513,-122.337971, , , , , ,7.0
2135,47.6212513,-122.32797099999999, , , , , ,7.0
2136,47.6212513,-122.317971, , , , , ,8.0
2137,47.6212513,-122.307971, , , , , ,8.0
2138,47.6212513,-122.29797099999999, , , , , ,8.0
2139,47.6212513,-122.287971, , , , , ,9.0
2140,47.6212513,-122.237971, , , , , ,11.0
2141,47.6212513,-122.227971, , , , , ,9.0
2142,47.6212513,-122.21797099999999, , , , , ,11.0
2143,47.6212513,-122.207971, , , , , ,12.0
2144,47.6212513,-122.197971, , , , , ,12.0
2145,47.6212513,-122.18797099999999, , , , , ,14.0
2146,47.6212513,-122.177971, , , , , ,13.0
2147,47.6212513,-122.167971, , , , , ,13.0
2148,47.6212513,-122.15797099999999, , , , , ,15.0
2149,47.6212513,-122.147971, , , , , ,15.0
2150,47.6212513,-122.137971, , , , , ,18.0
2151,47.6212513,-122.127971, , , , , ,19.0
2152,47.6212513,-122.117971, , , , , ,0.0
2153,47.6212513,-122.10797099999999, , , , , ,19.0
2154,47.6212513,-122.097971, , , , , ,22.0
2155,47.6212513,-122.067971, , , , , ,23.0
2156,47.6212513,-122.057971, , , , , ,26.0
2157,47.6212513,-122.04797099999999, , , , , ,28.0
2158,47.6212513,-122.037971, , , , , ,26.0
2159,47.6212513,-122.027971, , , , , ,26.0
2160,47.6212513,-122.017971, , , , , ,27.0
2161,47.6212513,-122.007971, , , , , ,30.0
2162,47.6212513,-121.99797099999999, , , , , ,30.0
2163,47.6212513,-121.987971, , , , , ,26.0
2164,47.6212513,-121.977971, , , , , ,27.0
2165,47.6212513,-121.96797099999999, , , , , ,26.0
2166,47.6212513,-121.957971, , , , , ,27.0
2167,47.6212513,-121.947971, , , , , ,32.0
2168,47.6112513,-122.65797099999999, , , , , ,82.0
2169,47.6112513,-122.647971, , , , , ,81.0
2170,47.6112513,-122.637971, , , , , ,80.0
2171,47.6112513,-122.627971, , , , , ,78.0
2172,47.6112513,-122.617971, , , , , ,80.0
2173,47.6112513,-122.60797099999999, , , , , ,83.0
2174,47.6112513,-122.597971, , , , , ,82.0
2175,47.6112513,-122.567971, , , , , ,67.0
2176,47.6112513,-122.557971, , , , , ,64.0
2177,47.6112513,-122.54797099999999, , , , , ,61.0
2178,47.6112513,-122.537971, , , , , ,60.0
2179,47.6112513,-122.527971, , , , , ,61.0
2180,47.6112513,-122.517971, , , , , ,64.0
2181,47.6112513,-122.507971, , , , , ,63.0
2182,47.6112513,-122.49797099999999, , , , , ,63.0
2183,47.6112513,-122.347971, , , , , ,9.0
2184,47.6112513,-122.337971, , , , , ,8.0
2185,47.6112513,-122.32797099999999, , , , , ,7.0
2186,47.6112513,-122.317971, , , , , ,8.0
2187,47.6112513,-122.307971, , , , , ,10.0
2188,47.6112513,-122.29797099999999, , , , , ,9.0
2189,47.6112513,-122.287971, , , , , ,10.0
2190,47.6112513,-122.227971, , , , , ,11.0
2191,47.6112513,-122.207971, , , , , ,12.0
2192,47.6112513,-122.197971, , , , , ,14.0
2193,47.6112513,-122.18797099999999, , , , , ,13.0
2194,47.6112513,-122.177971, , , , , ,15.0
2195,47.6112513,-122.167971, , , , , ,16.0
2196,47.6112513,-122.15797099999999, , , , , ,17.0
2197,47.6112513,-122.147971, , , , , ,17.0
2198,47.6112513,-122.137971, , , , , ,17.0
2199,47.6112513,-122.127971, , , , , ,18.0
2200,47.6112513,-122.117971, , , , , ,20.0
2201,47.6112513,-122.10797099999999, , , , , ,20.0
2202,47.6112513,-122.067971, , , , , ,25.0
2203,47.6112513,-122.057971, , , , , ,27.0
2204,47.6112513,-122.04797099999999, , , , , ,28.0
2205,47.6112513,-122.037971, , , , , ,27.0
2206,47.6112513,-122.027971, , , , , ,27.0
2207,47.6112513,-122.017971, , , , , ,30.0
2208,47.6112513,-122.007971, , , , , ,31.0
2209,47.6112513,-121.99797099999999, , , , , ,32.0
2210,47.6112513,-121.987971, , , , , ,49.0
2211,47.6112513,-121.977971, , , , , ,45.0
2212,47.6112513,-121.96797099999999, , , , , ,30.0
2213,47.6112513,-121.957971, , , , , ,28.0
2214,47.6112513,-121.947971, , , , , ,33.0
2215,47.6012513,-122.68797099999999, , , , , ,78.0
2216,47.6012513,-122.667971, , , , , ,80.0
2217,47.6012513,-122.647971, , , , , ,81.0
2218,47.6012513,-122.637971, , , , , ,79.0
2219,47.6012513,-122.627971, , , , , ,77.0
2220,47.6012513,-122.617971, , , , , ,80.0
2221,47.6012513,-122.60797099999999, , , , , ,80.0
2222,47.6012513,-122.597971, , , , , ,82.0
2223,47.6012513,-122.567971, , , , , ,66.0
2224,47.6012513,-122.557971, , , , , ,63.0
2225,47.6012513,-122.537971, , , , , ,63.0
2226,47.6012513,-122.527971, , , , , ,62.0
2227,47.6012513,-122.517971, , , , , ,64.0
2228,47.6012513,-122.507971, , , , , ,67.0
2229,47.6012513,-122.32797099999999, , , , , ,8.0
2230,47.6012513,-122.317971, , , , , ,9.0
2231,47.6012513,-122.307971, , , , , ,11.0
2232,47.6012513,-122.29797099999999, , , , , ,10.0
2233,47.6012513,-122.287971, , , , , ,12.0
2234,47.6012513,-122.207971, , , , , ,17.0
2235,47.6012513,-122.197971, , , , , ,16.0
2236,47.6012513,-122.18797099999999, , , , , ,14.0
2237,47.6012513,-122.177971, , , , , ,14.0
2238,47.6012513,-122.167971, , , , , ,16.0
2239,47.6012513,-122.15797099999999, , , , , ,17.0
2240,47.6012513,-122.147971, , , , , ,18.0
2241,47.6012513,-122.137971, , , , , ,19.0
2242,47.6012513,-122.127971, , , , , ,20.0
2243,47.6012513,-122.117971, , , , , ,23.0
2244,47.6012513,-122.07797099999999, , , , , ,26.0
2245,47.6012513,-122.067971, , , , , ,28.0
2246,47.6012513,-122.057971, , , , , ,28.0
2247,47.6012513,-122.04797099999999, , , , , ,29.0
2248,47.6012513,-122.037971, , , , , ,0.0
2249,47.6012513,-122.027971, , , , , ,28.0
2250,47.6012513,-122.017971, , , , , ,29.0
2251,47.6012513,-122.007971, , , , , ,31.0
2252,47.6012513,-121.99797099999999, , , , , ,32.0
2253,47.6012513,-121.987971, , , , , ,38.0
2254,47.6012513,-121.977971, , , , , ,37.0
2255,47.6012513,-121.96797099999999, , , , , ,39.0
2256,47.6012513,-121.957971, , , , , ,29.0
2257,47.6012513,-121.947971, , , , , ,31.0
2258,47.591251299999996,-122.68797099999999, , , , , ,76.0
2259,47.591251299999996,-122.667971, , , , , ,78.0
2260,47.591251299999996,-122.647971, , , , , ,80.0
2261,47.591251299999996,-122.637971, , , , , ,78.0
2262,47.591251299999996,-122.627971, , , , , ,78.0
2263,47.591251299999996,-122.617971, , , , , ,78.0
2264,47.591251299999996,-122.60797099999999, , , , , ,80.0
2265,47.591251299999996,-122.597971, , , , , ,81.0
2266,47.591251299999996,-122.567971, , , , , ,64.0
2267,47.591251299999996,-122.527971, , , , , ,64.0
2268,47.591251299999996,-122.517971, , , , , ,0.0
2269,47.591251299999996,-122.507971, , , , , ,65.0
2270,47.591251299999996,-122.387971, , , , , ,18.0
2271,47.591251299999996,-122.337971, , , , , ,9.0
2272,47.591251299999996,-122.32797099999999, , , , , ,9.0
2273,47.591251299999996,-122.317971, , , , , ,10.0
2274,47.591251299999996,-122.307971, , , , , ,11.0
2275,47.591251299999996,-122.29797099999999, , , , , ,12.0
2276,47.591251299999996,-122.287971, , , , , ,14.0
2277,47.591251299999996,-122.24797099999999, , , , , ,12.0
2278,47.591251299999996,-122.237971, , , , , ,13.0
2279,47.591251299999996,-122.227971, , , , , ,15.0
2280,47.591251299999996,-122.207971, , , , , ,16.0
2281,47.591251299999996,-122.197971, , , , , ,16.0
2282,47.591251299999996,-122.18797099999999, , , , , ,0.0
2283,47.591251299999996,-122.177971, , , , , ,17.0
2284,47.591251299999996,-122.167971, , , , , ,17.0
2285,47.591251299999996,-122.15797099999999, , , , , ,18.0
2286,47.591251299999996,-122.147971, , , , , ,19.0
2287,47.591251299999996,-122.137971, , , , , ,18.0
2288,47.591251299999996,-122.117971, , , , , ,20.0
2289,47.591251299999996,-122.087971, , , , , ,28.0
2290,47.591251299999996,-122.07797099999999, , , , , ,29.0
2291,47.591251299999996,-122.067971, , , , , ,32.0
2292,47.591251299999996,-122.057971, , , , , ,29.0
2293,47.591251299999996,-122.04797099999999, , , , , ,30.0
2294,47.591251299999996,-122.037971, , , , , ,29.0
2295,47.591251299999996,-122.027971, , , , , ,32.0
2296,47.591251299999996,-122.017971, , , , , ,33.0
2297,47.591251299999996,-122.007971, , , , , ,35.0
2298,47.591251299999996,-121.987971, , , , , ,37.0
2299,47.591251299999996,-121.977971, , , , , ,35.0
2300,47.591251299999996,-121.96797099999999, , , , , ,44.0
2301,47.591251299999996,-121.957971, , , , , ,29.0
2302,47.591251299999996,-121.947971, , , , , ,33.0
2303,47.5812513,-122.68797099999999, , , , , ,75.0
2304,47.5812513,-122.667971, , , , , ,77.0
2305,47.5812513,-122.65797099999999, , , , , ,76.0
2306,47.5812513,-122.627971, , , , , ,77.0
2307,47.5812513,-122.617971, , , , , ,79.0
2308,47.5812513,-122.60797099999999, , , , , ,79.0
2309,47.5812513,-122.567971, , , , , ,77.0
2310,47.5812513,-122.557971, , , , , ,64.0
2311,47.5812513,-122.517971, , , , , ,66.0
2312,47.5812513,-122.507971, , , , , ,67.0
2313,47.5812513,-122.49797099999999, , , , , ,68.0
2314,47.5812513,-122.397971, , , , , ,18.0
2315,47.5812513,-122.387971, , , , , ,16.0
2316,47.5812513,-122.377971, , , , , ,14.0
2317,47.5812513,-122.367971, , , , , ,16.0
2318,47.5812513,-122.35797099999999, , , , , ,14.0
2319,47.5812513,-122.347971, , , , , ,15.0
2320,47.5812513,-122.337971, , , , , ,11.0
2321,47.5812513,-122.32797099999999, , , , , ,10.0
2322,47.5812513,-122.317971, , , , , ,14.0
2323,47.5812513,-122.307971, , , , , ,13.0
2324,47.5812513,-122.29797099999999, , , , , ,13.0
2325,47.5812513,-122.287971, , , , , ,15.0
2326,47.5812513,-122.24797099999999, , , , , ,14.0
2327,47.5812513,-122.237971, , , , , ,0.0
2328,47.5812513,-122.227971, , , , , ,17.0
2329,47.5812513,-122.21797099999999, , , , , ,17.0
2330,47.5812513,-122.197971, , , , , ,19.0
2331,47.5812513,-122.18797099999999, , , , , ,17.0
2332,47.5812513,-122.177971, , , , , ,16.0
2333,47.5812513,-122.167971, , , , , ,17.0
2334,47.5812513,-122.15797099999999, , , , , ,0.0
2335,47.5812513,-122.147971, , , , , ,18.0
2336,47.5812513,-122.137971, , , , , ,19.0
2337,47.5812513,-122.127971, , , , , ,18.0
2338,47.5812513,-122.117971, , , , , ,19.0
2339,47.5812513,-122.07797099999999, , , , , ,27.0
2340,47.5812513,-122.067971, , , , , ,32.0
2341,47.5812513,-122.057971, , , , , ,28.0
2342,47.5812513,-122.04797099999999, , , , , ,0.0
2343,47.5812513,-122.037971, , , , , ,30.0
2344,47.5812513,-122.027971, , , , , ,30.0
2345,47.5812513,-122.017971, , , , , ,30.0
2346,47.5812513,-122.007971, , , , , ,32.0
2347,47.5812513,-121.99797099999999, , , , , ,32.0
2348,47.5812513,-121.987971, , , , , ,32.0
2349,47.5812513,-121.977971, , , , , ,33.0
2350,47.5812513,-121.96797099999999, , , , , ,33.0
2351,47.5812513,-121.957971, , , , , ,37.0
2352,47.5812513,-121.947971, , , , , ,32.0
2353,47.5712513,-122.68797099999999, , , , , ,73.0
2354,47.5712513,-122.667971, , , , , ,75.0
2355,47.5712513,-122.65797099999999, , , , , ,73.0
2356,47.5712513,-122.647971, , , , , ,74.0
2357,47.5712513,-122.637971, , , , , ,74.0
2358,47.5712513,-122.627971, , , , , ,75.0
2359,47.5712513,-122.60797099999999, , , , , ,78.0
2360,47.5712513,-122.57797099999999, , , , , ,76.0
2361,47.5712513,-122.567971, , , , , ,64.0
2362,47.5712513,-122.557971, , , , , ,62.0
2363,47.5712513,-122.40797099999999, , , , , ,19.0
2364,47.5712513,-122.397971, , , , , ,19.0
2365,47.5712513,-122.387971, , , , , ,17.0
2366,47.5712513,-122.377971, , , , , ,15.0
2367,47.5712513,-122.367971, , , , , ,12.0
2368,47.5712513,-122.35797099999999, , , , , ,14.0
2369,47.5712513,-122.347971, , , , , ,13.0
2370,47.5712513,-122.337971, , , , , ,11.0
2371,47.5712513,-122.32797099999999, , , , , ,10.0
2372,47.5712513,-122.317971, , , , , ,12.0
2373,47.5712513,-122.307971, , , , , ,11.0
2374,47.5712513,-122.29797099999999, , , , , ,15.0
2375,47.5712513,-122.287971, , , , , ,17.0
2376,47.5712513,-122.227971, , , , , ,16.0
2377,47.5712513,-122.21797099999999, , , , , ,18.0
2378,47.5712513,-122.207971, , , , , ,16.0
2379,47.5712513,-122.18797099999999, , , , , ,18.0
2380,47.5712513,-122.177971, , , , , ,18.0
2381,47.5712513,-122.167971, , , , , ,18.0
2382,47.5712513,-122.15797099999999, , , , , ,20.0
2383,47.5712513,-122.147971, , , , , ,20.0
2384,47.5712513,-122.137971, , , , , ,18.0
2385,47.5712513,-122.127971, , , , , ,21.0
2386,47.5712513,-122.117971, , , , , ,21.0
2387,47.5712513,-122.10797099999999, , , , , ,20.0
2388,47.5712513,-122.097971, , , , , ,20.0
2389,47.5712513,-122.067971, , , , , ,26.0
2390,47.5712513,-122.057971, , , , , ,26.0
2391,47.5712513,-122.04797099999999, , , , , ,25.0
2392,47.5712513,-122.037971, , , , , ,27.0
2393,47.5712513,-122.027971, , , , , ,29.0
2394,47.5712513,-122.017971, , , , , ,29.0
2395,47.5712513,-122.007971, , , , , ,29.0
2396,47.5712513,-121.99797099999999, , , , , ,29.0
2397,47.5712513,-121.987971, , , , , ,31.0
2398,47.5712513,-121.977971, , , , , ,30.0
2399,47.5712513,-121.96797099999999, , , , , ,33.0
2400,47.5712513,-121.957971, , , , , ,33.0
2401,47.5712513,-121.947971, , , , , ,34.0
2402,47.561251299999995,-122.68797099999999, , , , , ,73.0
